time_s,Qref_mL_s,Qvalve_mL_s,Vbladder_mL,discharged_mL,contact_generalized_force_N,command_STEP_s,raw_command_STEP_s,cable_x_m,actual_v_m_s,valve_closed,tail_mL_s,tail_drained_mL,collected_mL,tracking_error_mL_s,command_acceleration_STEP_s2,integral_command_STEP_s,q0_mL_s,tclose_s,outlet_mL_s,valve_latch,volume_comparator,target_saturation_flag,slew_flag,electrical_phase_rad,torque_Nm,actual_omega_rad_s,cable_tension_N,guard_violation_count,first_failed_guard,independent_intQ_mL,command_count_STEP,actual_acceleration_m_s2,guard_phase_rad,guard_travel_m,guard_volume_m3,guard_extension_m,guard_speed_rad_s,guard_tension_N,guard_forward_flow_m3_s,signed_overlap_m,bladder_pressure_Pa,V_est_mL,quiet_dwell_s,normal_done,terminal_stop_request,quiet
22.3751335672218,3.44796551898438,3.44116932726418,206.84206884422,293.15793115578,8.42402333832704,233.893635408643,233.62079622048,0.0744501709149856,0.00114984828697572,0,0,0,293.15793115578,0.00679619172020152,-54.5678376325611,-5.75613530275236,3.44207734577299,22.3751335672218,3.44116932726418,0,0,0,0,0.0721053437782615,0.0213668498338936,0.459939314790288,8.54688377125265,0,0,293.157931155793,15167.5987344009,-0.000273065627791485,1.49869098301664,0.0837182938336091,0.000170454048335241,0.0744511709149856,5.8232459923893,8.54689377125265,3.44116942726418e-06,4.21201166916352e-05,4650.32904678128,206.842068844207,0,0,0,0
22.38001912956,3.4435290096298,3.43675173653774,206.82526760443,293.17473239557,8.40341799329958,233.627894058662,233.356797329682,0.0744557856226459,0.00114858398877112,0,0,0,293.17473239557,0.00677727309206855,-54.2193457960025,-5.7229540198171,3.43765434557763,22.38001912956,3.43675173653774,0,0,0,0,0.071931861986485,0.0213155310813535,0.459433595508447,8.5263033617548,0,0,293.174732395584,15168.7407861819,-0.000172622640400983,1.49886446480841,0.0837126791259488,0.00017043724709545,0.0744567856226459,5.82375171167114,8.5263133617548,3.43675183653774e-06,4.20170899664979e-05,4643.22049872058,206.825267604416,0,0,0,0
22.3850834414297,3.4389585467092,3.43220063733094,206.807874357882,293.192125642118,8.38220992562533,233.354221869259,233.084925932423,0.0744615990722192,0.00114730371706086,0,0,0,293.192125642118,0.00675790937826148,-53.8591873672772,-5.68870660670254,3.43309762088087,22.3850834414297,3.43220063733094,0,0,0,0,0.0717516667899432,0.0212622257146304,0.458921486824342,8.50502660441833,0,0,293.192125642132,15169.9232569508,-0.000258791096422623,1.49904466000495,0.0837068656763754,0.000170419853848902,0.0744625990722192,5.82426382035524,8.50503660441833,3.43220073733094e-06,4.19110496281266e-05,4635.90268486729,206.807874357868,0,0,0,0
22.3902164353997,3.43435545548907,3.42761708217228,206.790268668823,293.209731331177,8.36085665143482,233.078692828921,232.811208675764,0.0744674843932519,0.00114586629900934,0,0,0,293.209731331177,0.00673837331678628,-53.496830631417,-5.65414736254302,3.42850828065409,22.3902164353997,3.42761708217228,0,0,0,0,0.0715700548262532,0.0212085005411133,0.458346519603737,8.48359196598637,0,0,293.20973133119,15171.1203548221,-0.000364022857285681,1.49922627196864,0.0837009803553427,0.000170402248159843,0.0744684843932519,5.82483878757585,8.48360196598637,3.42761718217228e-06,4.18042832571741e-05,4628.53344801346,206.79026866881,0,0,0,0
22.3950592141523,3.43003961227059,3.42331943977676,206.773679894518,293.226320105482,8.34082451305618,232.820447254419,232.554668227827,0.0744730304864017,0.00114453401721898,0,0,0,293.226320105482,0.00672017249382151,-53.1558053183403,-5.62168202123918,3.42420526575306,22.3950592141523,3.42331943977676,0,0,0,0,0.0714013652403978,0.0211585974901437,0.457813606887593,8.46358069280504,0,0,293.226320105495,15172.2484773828,-0.000269001191031446,1.4993949615545,0.0836954342621929,0.000170385659385539,0.0744740304864017,5.82537170029199,8.46359069280504,3.42331953977676e-06,4.17041225652809e-05,4621.6190132217,206.773679894505,0,0,0,0
22.4002326148891,3.42545796518636,3.4187568757759,206.755981505986,293.244018494014,8.31956252969612,232.546394668773,232.282437560863,0.074478948397161,0.00114325930797129,0,0,0,293.244018494014,0.00670108941045866,-52.7914215819465,-5.58714933912545,3.41963707863687,22.4002326148891,3.4187568757759,0,0,0,0,0.0712223819467894,0.0211056486170668,0.457303723188516,8.44234577341421,0,0,293.244018494027,15173.4522411541,-0.000163884882684147,1.49957394484811,0.0836895163514337,0.000170367960997006,0.074479948397161,5.82588158399107,8.44235577341421,3.4187569757759e-06,4.15978126484806e-05,4614.27878332082,206.755981505973,0,0,0,0
22.4050308705766,3.42123508795788,3.41455151852095,206.7395875355,293.2604124645,8.29998493096507,232.293893751924,232.031618638997,0.0744844309977635,0.00114205661227918,0,0,0,293.2604124645,0.00668356943692139,-52.4550225855023,-5.55525753044362,3.41542645201119,22.4050308705766,3.41455151852095,0,0,0,0,0.0710559179777803,0.0210564027460755,0.456822644911671,8.42269703256768,0,0,293.260412464512,15174.5674517893,-0.000258061285929421,1.49974040881712,0.0836840337508312,0.000170351567026521,0.0744854309977635,5.82636266226791,8.42270703256768,3.41455161852095e-06,4.14999246548253e-05,4607.51878088574,206.739587535488,0,0,0,0
22.4101289085861,3.41677625375452,3.41011120404824,206.722191357518,293.277808642482,8.27931795749082,232.027381077436,231.766880856162,0.074490249584628,0.00114066152761645,0,0,0,293.277808642482,0.00666504970628035,-52.1000442546949,-5.52151648915458,3.41098047495848,22.4101289085861,3.41011120404824,0,0,0,0,0.0708801752940857,0.0210044112732317,0.45626461104658,8.40195262546268,0,0,293.277808642495,15175.7510144714,-0.000357125160937231,1.49991615150081,0.0836782151639667,0.000170334170848539,0.074491249584628,5.82692069613301,8.40196262546268,3.41011130404824e-06,4.13965897874541e-05,4600.38136607067,206.722191357505,0,0,0,0
22.4152536434209,3.41232290802689,3.40567621171118,206.704726818258,293.295273181742,8.25866148390919,231.761296706408,231.502577733749,0.0744960917882098,0.00113929750864397,0,0,0,293.295273181742,0.0066466963157108,-51.7437945316999,-5.48774651209323,3.40653990013872,22.4152536434209,3.40567621171118,0,0,0,0,0.0707066293230696,0.0209530690362076,0.455719003457586,8.38134038791485,0,0,293.295273181754,15176.9394106873,-0.000214092334439702,1.50008969747183,0.0836723729603849,0.000170316706309279,0.0744970917882098,5.827466303722,8.38135038791485,3.40567631171118e-06,4.1293307419546e-05,4593.24636799969,206.704726818246,0,0,0,0
22.4201269250752,3.40811479468848,3.40148522710262,206.688140221317,293.311859778683,8.23915326713665,231.509960715506,231.252935098863,0.0745016411253684,0.00113812944166081,0,0,0,293.311859778683,0.00662956758585986,-51.4051233285443,-5.45577003327543,3.40234368347555,22.4201269250752,3.40148522710262,0,0,0,0,0.0705420206035257,0.0209043702329196,0.455251776664323,8.3618341600472,0,0,293.311859778695,15178.0682356794,-0.000163391845321829,1.50025430619137,0.0836668236232263,0.000170300119712338,0.0745026411253684,5.82793353051526,8.3618441600472,3.40148532710262e-06,4.11957663356832e-05,4586.50674619324,206.688140221305,0,0,0,0
