time_s,Qref_mL_s,Qvalve_mL_s,Vbladder_mL,discharged_mL,contact_generalized_force_N,command_STEP_s,raw_command_STEP_s,cable_x_m,actual_v_m_s,valve_closed,tail_mL_s,tail_drained_mL,collected_mL,tracking_error_mL_s,command_acceleration_STEP_s2,integral_command_STEP_s,q0_mL_s,tclose_s,outlet_mL_s,valve_latch,volume_comparator,target_saturation_flag,slew_flag,electrical_phase_rad,torque_Nm,actual_omega_rad_s,cable_tension_N,guard_violation_count,first_failed_guard,independent_intQ_mL,command_count_STEP,actual_acceleration_m_s2,guard_phase_rad,guard_travel_m,guard_volume_m3,guard_extension_m,guard_speed_rad_s,guard_tension_N,guard_forward_flow_m3_s,signed_overlap_m,bladder_pressure_Pa,V_est_mL,quiet_dwell_s,normal_done,terminal_stop_request,quiet
2.6466294490687,14.4923227986544,14.3202989444219,482.86067890853,17.1393210914695,106.620234462804,624.747176412785,625.150619059877,0.00397476434537622,0.00304091121420751,0,0,0,17.1393210914695,0.172023854232506,80.6885294184212,616.549426348252,14.3170530229862,2.6466294490687,14.3202989444219,0,0,0,0,1.11997803481506,0.266953609899644,1.21636448568301,106.781243226287,0,0,17.1393210914682,821.14034587111,0.000381078397598774,0.450818291979835,0.154193700403218,0.000446472658399551,0.00397576434537622,5.06682082149658,106.781253226287,1.43202990444219e-05,0.000533101172314022,24102.1415090919,482.860678908532,0,0,0,0
2.64715927329967,14.4938266764628,14.3220145865373,482.85309121262,17.1469087873796,106.634367741807,624.78988576438,625.192547167145,0.00397637554708691,0.00304111212848633,0,0,0,17.1469087873796,0.171812089925515,80.5322805530068,616.601942670869,14.3187719268976,2.64715927329967,14.3220145865373,0,0,0,0,1.12025156849828,0.266988946705964,1.21644485139453,106.795379269737,0,0,17.1469087873783,821.471363379544,0.000378570721191291,0.45054475829662,0.154192089201508,0.000446465070703641,0.00397737554708691,5.06674045578506,106.795389269737,1.43220146865373e-05,0.000533171838709034,24105.2296385647,482.853091212622,0,0,0,0
2.6480470454992,14.4963417441474,14.3248854062186,482.840375251592,17.1596247484077,106.658008206896,624.861263715884,625.262613964931,0.00397907551418741,0.00304145729127387,0,0,0,17.1596247484077,0.171456337928831,80.2700498094964,616.68979706849,14.3216482354968,2.6480470454992,14.3248854062186,0,0,0,0,1.12071004555166,0.267048130859811,1.21658291650955,106.819039442152,0,0,17.1596247484064,822.026066169557,0.000404178862065169,0.450086281243232,0.154189389234407,0.000446452354742613,0.00398007551418741,5.06660239067004,106.819049442152,1.43248855062186e-05,0.00053329004103448,24110.3959283263,482.840375251594,0,0,0,0
2.6485023758015,14.4976293536367,14.3263559166002,482.833852362359,17.1661476376407,106.670114102899,624.897782456025,625.298459565474,0.00398046042462375,0.00304164595595211,0,0,0,17.1661476376407,0.171273437036586,80.1354218898496,616.734787713645,14.3231215738911,2.6485023758015,14.3263559166002,0,0,0,0,1.12094516892477,0.267078460828683,1.21665838238084,106.831159979831,0,0,17.1661476376395,822.310592753922,0.000425915625786315,0.449851157870127,0.154188004323971,0.00044644583185338,0.00398146042462375,5.06652692479874,106.831169979831,1.43263560166002e-05,0.000533350570514496,24113.0418924119,482.833852362361,0,0,0,0
2.64925345972661,14.4997498356025,14.3287787479311,482.823091156693,17.1769088433072,106.690057875447,624.957887423817,625.357453178841,0.00398274507960134,0.00304197772026251,0,0,0,17.1769088433072,0.170971087671386,79.9131510046891,616.808898795271,14.325549081208,2.64925345972661,14.3287787479311,0,0,0,0,1.12133268128297,0.267128416142333,1.216791088105,106.851125833287,0,0,17.1769088433059,822.779966012559,0.000456806868283229,0.449463645511925,0.154185719668993,0.000446435070647713,0.00398374507960134,5.06639421907458,106.851135833287,1.43287788479311e-05,0.000533450289377237,24117.4015023754,482.823091156694,0,0,0,0
2.64952509590294,14.5005156605806,14.32965412076,482.819198823137,17.1808011768626,106.697263500848,624.979583796235,625.378747199093,0.00398357140777202,0.00304210257961683,0,0,0,17.1808011768626,0.170861539820683,79.8326805715988,616.835670208059,14.3264261457934,2.64952509590294,14.32965412076,0,0,0,0,1.12147267111653,0.2671464527649,1.21684103184673,106.858337134073,0,0,17.1808011768613,822.949730129908,0.000463163265127868,0.449323655678366,0.154184893340823,0.000446431178314158,0.00398457140777202,5.06634427533285,106.858347134073,1.432965422076e-05,0.000533486317504239,24118.9767720636,482.819198823139,0,0,0,0
2.65006836825561,14.5020456111215,14.3314034929397,482.811413442994,17.1885865570062,106.711663873166,625.022910919597,625.421268615965,0.00398522416651594,0.00304235493365587,0,0,0,17.1885865570062,0.170642118181744,79.6715392735223,616.889162706878,14.3281788972503,2.65006836825561,14.3314034929397,0,0,0,0,1.12175233703532,0.267182469908993,1.21694197346235,106.872743253855,0,0,17.1885865570049,823.289276030072,0.000464564031220372,0.449043989759577,0.154183240582079,0.000446423392934014,0.00398622416651594,5.06624333371724,106.872753253855,1.43314035929397e-05,0.000533558319365829,24122.1251717235,482.811413442995,0,0,0,0
2.65095379740652,14.5045342784211,14.3342507276372,482.798722739743,17.201277260257,106.735102280374,625.093337878073,625.490378601784,0.00398791813497556,0.00304275625559475,0,0,0,17.201277260257,0.17028355078395,79.4081447422514,616.976201062587,14.3310316178043,2.65095379740652,14.3342507276372,0,0,0,0,1.12220727415069,0.26724101493803,1.2171025022379,106.896175846745,0,0,17.2012772602557,823.842720729485,0.000436882517284305,0.448589052644208,0.154180546613619,0.000446410702230764,0.00398891813497556,5.06608280494169,106.896185846745,1.43342508276372e-05,0.00053367551140187,24127.250273031,482.798722739744,0,0,0,0
2.6514106329022,14.5058159466686,14.3357178687147,482.792174010039,17.2078259899611,106.747179095565,625.1295832046,625.525942223887,0.00398930821870611,0.00304295091865425,0,0,0,17.2078259899611,0.170098077953863,79.2718038574776,617.021038326194,14.3325015773584,2.6514106329022,14.3357178687147,0,0,0,0,1.12244167367865,0.267271157796832,1.2171803674617,106.908245079716,0,0,17.2078259899598,824.128293835669,0.000413931555501101,0.448354653116243,0.154179156529889,0.000446404153501059,0.00399030821870611,5.06600493971789,106.908255079716,1.43357179687147e-05,0.000533735895477826,24129.89136821,482.79217401004,0,0,0,0
2.65178629660416,14.5068686832233,14.3369233647199,482.786788374735,17.2132116252648,106.757101031612,625.159341648717,625.555138921812,0.00399045137375841,0.00304310299703652,0,0,0,17.2132116252648,0.169945318503405,79.1594546190481,617.057872996642,14.3337093865759,2.65178629660416,14.3369233647199,0,0,0,0,1.12263433670357,0.267295922509891,1.21724119881461,106.918160759855,0,0,17.2132116252635,824.363137920063,0.000395336605805603,0.448161990091331,0.154178013374836,0.000446398767865756,0.00399145137375841,5.06594410836498,106.918170759855,1.43369234647199e-05,0.000533785505158059,24132.061399961,482.786788374736,0,0,0,0
